row_index,event_key,company,ticker,year,quarter,sentiment_score,decision,token_cost,run_id,model_version,run_date,document_date,closing_date,prior_close,opening_date,next_day_open,actual_pct_change,actual_direction,prediction_correct,position,net_pnl,release_date,release_timing,release_date_source,excluded,exclusion_reason,in_four_arm_set,in_two_arm_set,arm_full_decision,arm_full_correct,arm_full_tokens,arm_pr_decision,arm_pr_correct,arm_pr_tokens,arm_prepared_decision,arm_prepared_correct,arm_prepared_tokens,arm_qa_decision,arm_qa_correct,arm_qa_tokens,notes
218,Micron|2026|Q1,Micron,MU,2026,Q1,0.5125,BUY,0.008451,20260812_183842,deepseek-chat,,2025-12-17,2025-12-17,225.52,2025-12-18,256.53,13.7504,UP,YES,1,0.136504,2025-12-17,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,24942,BUY,,8545,BUY,,10749,BUY,,11208,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
219,Micron|2026|Q2,Micron,MU,2026,Q2,0.4225,BUY,0.008695,20260812_183842,deepseek-chat,,2026-03-18,2026-03-18,461.73,2026-03-19,424.97,-7.9614,DOWN,NO,1,-0.080614,2026-03-18,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,26242,BUY,,8926,BUY,,10404,BUY,,9605,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
220,Micron|2025|Q4,Micron,MU,2025,Q4,0.3025,BUY,0.009238,20260812_183842,deepseek-chat,,2025-09-23,2025-09-23,166.41,2025-09-24,165.08,-0.7992,FLAT,NO,1,-0.008992,2025-09-23,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,28420,BUY,,10061,BUY,,10358,BUY,,9760,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
221,Oracle|2026|Q1,Oracle,ORCL,2026,Q1,0.4675,BUY,0.00784,20260812_183842,deepseek-chat,,2025-09-09,2025-09-09,241.51,2025-09-10,319.19,32.1643,UP,YES,1,0.320643,2025-09-09,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,20947,BUY,,12064,BUY,,8406,BUY,,10453,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
222,Oracle|2026|Q2,Oracle,ORCL,2026,Q2,0.3475,BUY,0.008305,20260812_183842,deepseek-chat,,2025-12-10,2025-12-10,223.01,2025-12-11,190.62,-14.524,DOWN,NO,1,-0.14624,2025-12-10,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,25377,BUY,,14847,BUY,,10077,HOLD,,9525,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
223,Oracle|2026|Q3,Oracle,ORCL,2026,Q3,0.2575,BUY,0.00859,20260812_183842,deepseek-chat,,2026-03-10,2026-03-10,149.4,2026-03-11,166.38,11.3655,UP,YES,1,0.112655,2026-03-10,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,25494,BUY,,15157,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
224,Palantir|2025|Q1,Palantir,PLTR,2025,Q1,0.1675,HOLD,0.006664,20260812_183842,deepseek-chat,,2025-05-05,2025-05-05,123.77,2025-05-06,112.71,-8.9359,DOWN,NO,0,0.0,2025-05-05,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,18231,BUY,,10731,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
225,Palantir|2025|Q2,Palantir,PLTR,2025,Q2,0.5125,BUY,0.007465,20260812_183842,deepseek-chat,,2025-08-04,2025-08-04,160.66,2025-08-05,171.81,6.9401,UP,YES,1,0.068401,2025-08-04,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,19849,BUY,,10888,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
226,Palantir|2025|Q3,Palantir,PLTR,2025,Q3,0.6025,BUY,0.006968,20260812_183842,deepseek-chat,,2025-11-03,2025-11-03,207.18,2025-11-04,192.07,-7.2932,DOWN,NO,1,-0.073932,2025-11-03,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,19023,BUY,,10701,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
227,Palantir|2025|Q4,Palantir,PLTR,2025,Q4,0.415,BUY,0.007557,20260812_183842,deepseek-chat,,2026-02-02,2026-02-02,147.76,2026-02-03,165.05,11.7014,UP,YES,1,0.116014,2026-02-02,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,19216,BUY,,11626,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
228,PayPal|2025|Q1,PayPal,PYPL,2025,Q1,-0.0525,SELL,0.012516,20260812_183842,deepseek-chat,,2025-04-29,2025-04-28,64.93,2025-04-29,66.37,2.2178,UP,NO,-1,-0.023178,2025-04-29,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,40319,HOLD,,13381,HOLD,,11628,HOLD,,13040,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
229,PayPal|2026|Q1,PayPal,PYPL,2026,Q1,-0.19,SELL,0.011983,20260812_183842,deepseek-chat,,2026-05-05,2026-05-04,50.39,2026-05-05,45.37,-9.9623,DOWN,YES,-1,0.098623,2026-05-05,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,38147,HOLD,,12823,SELL,,11700,HOLD,,11826,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
230,PayPal|2025|Q2,PayPal,PYPL,2025,Q2,0.2925,BUY,0.013427,20260812_183842,deepseek-chat,,2025-07-29,2025-07-28,78.22,2025-07-29,71.73,-8.2971,DOWN,NO,1,-0.083971,2025-07-29,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,41200,BUY,,13290,BUY,,13195,HOLD,,11824,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
231,PayPal|2025|Q3,PayPal,PYPL,2025,Q3,0.4375,BUY,0.013747,20260812_183842,deepseek-chat,,2025-10-28,2025-10-27,70.25,2025-10-28,76.21,8.484,UP,YES,1,0.08384,2025-10-28,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,42476,BUY,,13601,BUY,,12428,SELL,,12605,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
232,Pinterest|2026|Q1,Pinterest,PINS,2026,Q1,-0.0525,SELL,0.009878,20260812_183842,deepseek-chat,,2026-05-04,2026-05-04,20.85,2026-05-05,24.71,18.5132,UP,NO,-1,-0.186132,2026-05-04,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,30568,HOLD,,10730,HOLD,,10434,HOLD,,12902,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
233,Pinterest|2024|Q4,Pinterest,PINS,2024,Q4,0.25,HOLD,0.009931,20260812_183842,deepseek-chat,,2025-02-06,2025-02-06,33.59,2025-02-07,40.89,21.7327,UP,NO,0,0.0,2025-02-06,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,28318,BUY,,13588,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
234,Pinterest|2025|Q4,Pinterest,PINS,2025,Q4,-0.1625,SELL,0.011474,20260812_183842,deepseek-chat,,2026-02-12,2026-02-12,18.54,2026-02-13,14.33,-22.7077,DOWN,YES,-1,0.226077,2026-02-12,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,32963,HOLD,,12100,SELL,,13234,SELL,,13526,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
235,Puma|2025|Q1,Puma,PUM.DE,2025,Q1,-0.3,SELL,0.004983,20260812_183842,deepseek-chat,,2025-05-07,2025-05-06,23.67,2025-05-07,24.0,1.3942,FLAT,NO,-1,-0.014942,2025-05-07,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,12353,SELL,,8818,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
236,Puma|2026|Q1,Puma,PUM.DE,2026,Q1,-0.19,SELL,0.009698,20260812_183842,deepseek-chat,,2026-04-30,2026-04-29,24.68,2026-04-30,24.94,1.0535,FLAT,NO,-1,-0.011535,2026-04-30,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,25042,HOLD,,10657,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268) | report_date ambiguous (multiple candidate trading days), unreviewed - see phase2/report_dates.json"
237,Puma|2025|Q3,Puma,PUM.DE,2025,Q3,-0.3325,SELL,0.007597,20260812_183842,deepseek-chat,,2025-10-30,2025-10-29,20.6,2025-10-30,21.01,1.9903,FLAT,NO,-1,-0.020903,2025-10-30,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,19048,SELL,,12620,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
238,Puma|2025|Q4,Puma,PUM.DE,2025,Q4,-0.32,SELL,0.009605,20260812_183842,deepseek-chat,,2026-02-26,2026-02-25,22.61,2026-02-26,22.61,0.0,FLAT,NO,-1,-0.001,2026-02-26,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,26550,SELL,,13808,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
239,Robinhood Markets|2025|Q1,Robinhood Markets,HOOD,2025,Q1,0.0575,HOLD,0.013967,20260812_183842,deepseek-chat,,2025-04-30,2025-04-30,49.11,2025-05-01,51.12,4.103,UP,NO,0,0.0,2025-04-30,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,45463,BUY,,12716,BUY,,7450,BUY,,13775,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
240,Robinhood Markets|2026|Q1,Robinhood Markets,HOOD,2026,Q1,0.0025,HOLD,0.0069,20260812_183842,deepseek-chat,,2026-04-28,2026-04-28,82.07,2026-04-29,72.3,-11.9045,DOWN,NO,0,0.0,2026-04-28,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,63220,HOLD,,13912,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
241,Robinhood Markets|2025|Q2,Robinhood Markets,HOOD,2025,Q2,0.21,HOLD,0.014585,20260812_183842,deepseek-chat,,2025-07-30,2025-07-30,106.1,2025-07-31,103.87,-2.1065,DOWN,NO,0,0.0,2025-07-30,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,48915,BUY,,13789,BUY,,7546,BUY,,15455,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
242,Robinhood Markets|2025|Q3,Robinhood Markets,HOOD,2025,Q3,0.4375,BUY,0.015666,20260812_183842,deepseek-chat,,2025-11-05,2025-11-05,142.48,2025-11-06,140.0,-1.7406,FLAT,NO,1,-0.018406,2025-11-05,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,49839,BUY,,13966,BUY,,8052,HOLD,,15377,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
243,Salesforce|2026|Q2,Salesforce,CRM,2026,Q2,0.3025,BUY,0.011748,20260812_183842,deepseek-chat,,2025-09-03,2025-09-03,256.45,2025-09-04,240.06,-6.3911,DOWN,NO,1,-0.064911,2025-09-03,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,35791,BUY,,15761,BUY,,11727,BUY,,15560,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
244,Salesforce|2026|Q3,Salesforce,CRM,2026,Q3,0.3475,BUY,0.011457,20260812_183842,deepseek-chat,,2025-12-03,2025-12-03,238.72,2025-12-04,243.69,2.0819,UP,YES,1,0.019819,2025-12-03,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,34842,BUY,,14996,BUY,,13802,BUY,,11308,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
245,Salesforce|2026|Q4,Salesforce,CRM,2026,Q4,0.1475,HOLD,0.012282,20260812_183842,deepseek-chat,,2026-02-25,2026-02-25,191.75,2026-02-26,196.76,2.6128,UP,NO,0,0.0,2026-02-25,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,37844,BUY,,16452,BUY,,16051,BUY,,11510,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
246,Siemens|2026|Q1,Siemens,SIE.DE,2026,Q1,0.415,BUY,0.006761,20260812_183842,deepseek-chat,,2026-02-12,2026-02-11,256.25,2026-02-12,271.6,5.9902,UP,YES,1,0.058902,2026-02-12,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,17373,BUY,,12411,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
247,Siemens|2026|Q2,Siemens,SIE.DE,2026,Q2,0.03,HOLD,0.007953,20260812_183842,deepseek-chat,,2026-05-13,2026-05-12,264.6,2026-05-13,267.15,0.9637,FLAT,YES,0,0.0,2026-05-13,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,20812,BUY,,15174,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
248,Siemens|2025|Q4,Siemens,SIE.DE,2025,Q4,0.2725,BUY,0.007282,20260812_183842,deepseek-chat,,2025-11-13,2025-11-12,250.4,2025-11-13,243.55,-2.7356,DOWN,NO,1,-0.028356,2025-11-13,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,22400,HOLD,,14675,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
249,Spotify|2026|Q1,Spotify,SPOT,2026,Q1,0.0025,HOLD,0.007554,20260812_183842,deepseek-chat,,2026-04-28,2026-04-27,495.82,2026-04-28,445.0,-10.2497,DOWN,NO,0,0.0,2026-04-28,pre_market,returns_matrix.csv,TRUE,SPOT misattribution,FALSE,FALSE,,,,,,,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
250,Spotify|2025|Q2,Spotify,SPOT,2025,Q2,-0.0375,HOLD,0.010166,20260812_183842,deepseek-chat,,2025-07-29,2025-07-28,700.98,2025-07-29,657.53,-6.1985,DOWN,NO,0,0.0,2025-07-29,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,29856,HOLD,,5064,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
251,Spotify|2025|Q3,Spotify,SPOT,2025,Q3,0.3,BUY,0.010968,20260812_183842,deepseek-chat,,2025-11-04,2025-11-03,644.09,2025-11-04,625.18,-2.9359,DOWN,NO,1,-0.030359,2025-11-04,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,28964,HOLD,,5167,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
252,Spotify|2025|Q4,Spotify,SPOT,2025,Q4,0.2775,BUY,0.01011,20260812_183842,deepseek-chat,,2026-02-10,2026-02-09,414.84,2026-02-10,462.78,11.5563,UP,YES,1,0.114563,2026-02-10,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,31858,HOLD,,6288,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
253,Standard Chartered|2025|Q1,Standard Chartered,STAN.L,2025,Q1,-0.0525,SELL,0.014816,20260812_183842,deepseek-chat,,2025-05-02,2025-05-01,1097.0,2025-05-02,1130.0,3.0082,UP,NO,-1,-0.031082,2025-05-02,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,45448,HOLD,,35775,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
254,Standard Chartered|2025|Q2,Standard Chartered,STAN.L,2025,Q2,0.2375,HOLD,0.046005,20260812_183842,deepseek-chat,,2025-07-31,2025-07-30,1370.0,2025-07-31,1382.0,0.8759,FLAT,YES,0,0.0,2025-07-31,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,163956,BUY,,149151,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
255,Standard Chartered|2025|Q3,Standard Chartered,STAN.L,2025,Q3,0.4375,BUY,0.015278,20260812_183842,deepseek-chat,,2025-10-30,2025-10-29,1516.0,2025-10-30,1545.0,1.9129,FLAT,NO,1,0.018129,2025-10-30,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,49882,BUY,,38377,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
256,Standard Chartered|2025|Q4,Standard Chartered,STAN.L,2025,Q4,0.1475,HOLD,0.011402,20260812_183842,deepseek-chat,,2026-02-23,2026-02-20,1802.0,2026-02-23,1811.5,0.5272,FLAT,YES,0,0.0,2026-02-23,pre_market,returns_matrix.csv,FALSE,,FALSE,FALSE,,,,,,,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
257,Starbucks|2026|Q1,Starbucks,SBUX,2026,Q1,0.25,HOLD,0.00523,20260812_183842,deepseek-chat,,2026-01-28,2026-01-28,95.16,2026-01-29,96.76,1.6814,FLAT,YES,0,0.0,2026-01-28,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,14198,HOLD,,14526,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
258,Starbucks|2025|Q3,Starbucks,SBUX,2025,Q3,-0.01,HOLD,0.008919,20260812_183842,deepseek-chat,,2025-07-29,2025-07-29,92.96,2025-07-30,97.83,5.2388,UP,NO,0,0.0,2025-07-29,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,25220,SELL,,15049,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
259,Starbucks|2025|Q4,Starbucks,SBUX,2025,Q4,0.2725,BUY,0.010425,20260812_183842,deepseek-chat,,2025-10-29,2025-10-29,84.17,2025-10-30,82.23,-2.3049,DOWN,NO,1,-0.024049,2025-10-29,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,30824,HOLD,,17370,HOLD,,11237,BUY,,12702,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
260,UnitedHealth|2025|Q2,UnitedHealth,UNH,2025,Q2,-0.3675,SELL,0.013237,20260812_183842,deepseek-chat,,2025-07-29,2025-07-28,282.12,2025-07-29,265.7,-5.8202,DOWN,YES,-1,0.057202,2025-07-29,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,40185,SELL,,13646,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
261,UnitedHealth|2025|Q3,UnitedHealth,UNH,2025,Q3,0.2725,BUY,0.010862,20260812_183842,deepseek-chat,,2025-10-28,2025-10-27,365.98,2025-10-28,380.68,4.0166,UP,YES,1,0.039166,2025-10-28,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,32241,BUY,,11176,SELL,,10728,SELL,,14975,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
262,UnitedHealth|2025|Q4,UnitedHealth,UNH,2025,Q4,-0.0525,SELL,0.011878,20260812_183842,deepseek-chat,,2026-01-27,2026-01-26,351.64,2026-01-27,293.97,-16.4003,DOWN,YES,-1,0.163003,2026-01-27,pre_market,returns_matrix.csv,FALSE,,TRUE,TRUE,SELL,,35250,SELL,,17111,SELL,,12777,SELL,,12583,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
263,Visa|2025|Q1,Visa,V,2025,Q1,-0.0525,SELL,0.009751,20260812_183842,deepseek-chat,,2025-04-29,2025-04-29,341.52,2025-04-30,334.44,-2.0731,DOWN,YES,-1,0.019731,2025-04-29,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,31584,HOLD,,11279,HOLD,,11028,HOLD,,13060,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
264,Visa|2026|Q1,Visa,V,2026,Q1,0.1675,HOLD,0.010891,20260812_183842,deepseek-chat,,2026-04-28,2026-04-28,309.3,2026-04-29,336.4,8.7617,UP,NO,0,0.0,2026-04-28,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,32764,HOLD,,11836,BUY,,12302,BUY,,12660,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
265,Visa|2025|Q2,Visa,V,2025,Q2,0.1825,HOLD,0.004515,20260812_183842,deepseek-chat,,2025-07-29,2025-07-29,351.29,2025-07-30,351.7,0.1167,FLAT,YES,0,0.0,2025-07-29,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,31581,HOLD,,11374,HOLD,,11122,HOLD,,14180,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
266,Visa|2025|Q3,Visa,V,2025,Q3,0.3,BUY,0.011387,20260812_183842,deepseek-chat,,2025-10-28,2025-10-28,346.9,2025-10-29,346.0,-0.2594,FLAT,NO,1,-0.003594,2025-10-28,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,34343,HOLD,,13277,HOLD,,12634,BUY,,12253,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268) | report_date ambiguous (multiple candidate trading days), unreviewed - see phase2/report_dates.json"
267,Workday|2025|Q1,Workday,WDAY,2025,Q1,-0.025,HOLD,0.005443,20260812_183842,deepseek-chat,,2025-05-22,2025-05-22,272.07,2025-05-23,241.6,-11.1993,DOWN,NO,0,0.0,2025-05-22,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,14990,HOLD,,11077,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
268,Workday|2025|Q2,Workday,WDAY,2025,Q2,0.3025,BUY,0.025679,20260812_183842,deepseek-chat,,2025-08-21,2025-08-21,227.58,2025-08-22,213.88,-6.0199,DOWN,NO,1,-0.061199,2025-08-21,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,85564,BUY,,11825,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
269,Workday|2025|Q3,Workday,WDAY,2025,Q3,0.21,HOLD,0.004464,20260812_183842,deepseek-chat,,2025-11-25,2025-11-25,233.69,2025-11-26,215.34,-7.8523,DOWN,NO,0,0.0,2025-11-25,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,BUY,,29297,BUY,,11975,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
270,Workday|2025|Q4,Workday,WDAY,2025,Q4,0.0375,HOLD,0.026431,20260812_183842,deepseek-chat,,2026-02-24,2026-02-24,130.23,2026-02-25,119.56,-8.1932,DOWN,NO,0,0.0,2026-02-24,after_hours,returns_matrix.csv,FALSE,,TRUE,TRUE,HOLD,,88307,HOLD,,13196,,,,,,,"w=[0.55,0.45,0,0] thr=(+0.25,-0.05), deployed default (risk-accepted, PSR=0.0/perm p=0.150 at N=161, not rechecked at N=268)"
